symbol,Date,Close,High,low,Open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
AAPL,2018-03-02 00:00:00+00:00,176.21,176.3,172.45,172.8,38453950,42.42568528,42.44735437,41.52039853,41.60466725,153815800,0,1
AAPL,2018-03-05 00:00:00+00:00,176.82,177.74,174.52,175.21,28401366,42.5725536,42.79405993,42.01878778,42.18491753,113605464,0,1
AAPL,2018-03-06 00:00:00+00:00,176.67,178.25,176.13,177.91,23788506,42.53643844,42.91685149,42.40642386,42.83499045,95154024,0,1
AAPL,2018-03-07 00:00:00+00:00,175.03,175.85,174.27,174.94,31703462,42.14157933,42.33900889,41.95859584,42.11991023,126813848,0,1
AAPL,2018-03-08 00:00:00+00:00,176.94,177.12,175.07,175.48,23163767,42.60144573,42.64478393,42.15121004,42.24992482,92655068,0,1
AAPL,2018-03-09 00:00:00+00:00,179.98,180,177.39,177.96,31385134,43.33337969,43.33819505,42.70979122,42.84702884,125540536,0,1
AAPL,2018-03-12 00:00:00+00:00,181.72,182.39,180.21,180.29,32055405,43.75231558,43.91362997,43.38875628,43.4080177,128221620,0,1
AAPL,2018-03-13 00:00:00+00:00,179.97,183.5,179.24,182.59,31168404,43.33097202,44.18088218,43.15521156,43.96178352,124673616,0,1
AAPL,2018-03-14 00:00:00+00:00,178.44,180.52,177.81,180.32,29075469,42.96259736,43.46339428,42.81091368,43.41524073,116301876,0,1
AAPL,2018-03-15 00:00:00+00:00,178.65,180.24,178.07,178.5,22584565,43.01315859,43.39597931,42.87351329,42.97704342,90338260,0,1
AAPL,2018-03-16 00:00:00+00:00,178.02,179.12,177.62,178.65,36836456,42.8614749,43.12631943,42.7651678,43.01315859,147345824,0,1
AAPL,2018-03-19 00:00:00+00:00,175.3,177.47,173.66,177.32,32804695,42.20658662,42.72905264,41.81172751,42.69293748,131218780,0,1
AAPL,2018-03-20 00:00:00+00:00,175.24,176.8,174.94,175.24,19314039,42.19214056,42.56773825,42.11991023,42.19214056,77256156,0,1
AAPL,2018-03-21 00:00:00+00:00,171.27,175.09,171.26,175.04,35247358,41.23629259,42.1560254,41.23388491,42.14398701,140989432,0,1
AAPL,2018-03-22 00:00:00+00:00,168.85,172.68,168.6,170,41051076,40.65363463,41.57577512,40.5934427,40.93051755,164204304,0,1
AAPL,2018-03-23 00:00:00+00:00,164.94,169.92,164.94,168.39,40248954,39.71223273,40.91125613,39.71223273,40.54288147,160995816,0,1
AAPL,2018-03-26 00:00:00+00:00,172.77,173.1,166.44,168.07,36272617,41.59744421,41.67689757,40.07338436,40.46583579,145090468,0,1
AAPL,2018-03-27 00:00:00+00:00,168.34,175.15,166.92,173.68,38962839,40.53084308,42.17047146,40.18895288,41.81654287,155851356,0,1
AAPL,2018-03-28 00:00:00+00:00,166.48,170.02,165.19,167.25,41668545,40.08301507,40.9353329,39.77242467,40.26840623,166674180,0,1
AAPL,2018-03-29 00:00:00+00:00,167.78,171.75,166.9,167.81,38398505,40.39601314,41.35186111,40.18413752,40.40323617,153594020,0,1
AAPL,2018-04-02 00:00:00+00:00,166.68,168.94,164.47,166.64,37586791,40.13116862,40.67530373,39.59907189,40.12153791,150347164,0,1
AAPL,2018-04-03 00:00:00+00:00,168.39,168.75,164.88,167.64,30278046,40.54288147,40.62955786,39.69778667,40.36230566,121112184,0,1
AAPL,2018-04-04 00:00:00+00:00,171.61,172.01,164.77,164.88,34605489,41.31815362,41.41446072,39.67130221,39.69778667,138421956,0,1
AAPL,2018-04-05 00:00:00+00:00,172.8,174.23,172.08,172.58,26933197,41.60466725,41.94896513,41.43131447,41.55169834,107732788,0,1
AAPL,2018-04-06 00:00:00+00:00,168.38,172.48,168.2,170.97,35005290,40.54047379,41.52762157,40.4971356,41.16406226,140021160,0,1
AAPL,2018-04-09 00:00:00+00:00,170.05,173.09,169.85,169.88,29017718,40.94255593,41.6744899,40.89440238,40.90162542,116070872,0,1
AAPL,2018-04-10 00:00:00+00:00,173.25,174,171.53,173,28614241,41.71301274,41.89358855,41.2988922,41.6528208,114456964,0,1
AAPL,2018-04-11 00:00:00+00:00,172.44,173.92,171.7,172.23,22431640,41.51799086,41.87432713,41.33982272,41.46742963,89726560,0,1
AAPL,2018-04-12 00:00:00+00:00,174.14,175,173.04,173.41,22889285,41.92729603,42.1343563,41.66245151,41.75153558,91557140,0,1
AAPL,2018-04-13 00:00:00+00:00,174.73,175.84,173.85,174.78,25124255,42.06934901,42.33660121,41.85747339,42.08138739,100497020,0,1
AAPL,2018-04-16 00:00:00+00:00,175.82,176.19,174.83,175.03,21578420,42.33178585,42.42086992,42.09342578,42.14157933,86313680,0,1
AAPL,2018-04-17 00:00:00+00:00,178.24,178.94,176.41,176.49,26605442,42.91444381,43.08298123,42.47383883,42.49310025,106421768,0,1
AAPL,2018-04-18 00:00:00+00:00,177.84,178.82,176.88,177.81,20754538,42.81813671,43.0540891,42.58699967,42.81091368,83018152,0,1
AAPL,2018-04-19 00:00:00+00:00,172.8,175.39,172.66,173.76,34808800,41.60466725,42.22825572,41.57095976,41.83580429,139235200,0,1
AAPL,2018-04-20 00:00:00+00:00,165.72,171.22,165.43,170.6,65491140,39.90003158,41.2242542,39.83020893,41.0749782,261964560,0,1
AAPL,2018-04-23 00:00:00+00:00,165.24,166.92,164.09,166.83,36515477,39.78446306,40.18895288,39.50758014,40.16728378,146061908,0,1
AAPL,2018-04-24 00:00:00+00:00,162.94,166.33,161.22,165.67,33692017,39.23069723,40.0468999,38.8165767,39.88799319,134768068,0,1
AAPL,2018-04-25 00:00:00+00:00,163.65,165.42,162.41,162.62,28382084,39.40164233,39.82780125,39.10309032,39.15365155,113528336,0,1
AAPL,2018-04-26 00:00:00+00:00,164.22,165.73,163.37,164.12,27963014,39.53887995,39.90243925,39.33422736,39.51480318,111852056,0,1
AAPL,2018-04-27 00:00:00+00:00,162.32,164.33,160.63,164,35655839,39.08142122,39.5653644,38.67452373,39.48591105,142623356,0,1
AAPL,2018-04-30 00:00:00+00:00,165.26,167.26,161.84,162.13,42427424,39.78927841,40.27081391,38.9658527,39.03567535,169709696,0,1
AAPL,2018-05-01 00:00:00+00:00,169.1,169.2,165.27,166.41,53569376,40.71382657,40.73790335,39.79168609,40.06616132,214277504,0,1
AAPL,2018-05-02 00:00:00+00:00,176.57,177.75,173.8,175.23,66539371,42.51236167,42.79646761,41.845435,42.18973288,266157484,0,1
AAPL,2018-05-03 00:00:00+00:00,176.89,177.5,174.44,175.88,34068180,42.58940735,42.73627567,41.99952636,42.34623192,136272720,0,1
AAPL,2018-05-04 00:00:00+00:00,183.83,184.25,178.17,178.25,56201317,44.26033553,44.36145799,42.89759007,42.91685149,224805268,0,1
AAPL,2018-05-07 00:00:00+00:00,185.16,187.67,184.75,185.18,42451423,44.58055664,45.18488369,44.48184186,44.585372,169805692,0,1
AAPL,2018-05-08 00:00:00+00:00,186.05,186.22,183.67,184.99,28402777,44.79483994,44.83577046,44.22181269,44.53962612,113611108,0,1
AAPL,2018-05-09 00:00:00+00:00,187.36,187.4,185.22,186.55,23211241,45.11024569,45.1198764,44.59500271,44.91522381,92844964,0,1
AAPL,2018-05-10 00:00:00+00:00,190.04,190.37,187.65,187.74,27989289,45.75550326,45.83495662,45.18006834,45.20173744,111957156,0,1
AAPL,2018-05-11 00:00:00+00:00,188.59,190.06,187.45,189.49,26212221,45.58215048,45.93744907,45.3066128,45.79968023,104848884,0.73,1
AAPL,2018-05-14 00:00:00+00:00,188.15,189.53,187.86,189.01,20778772,45.4758026,45.80934822,45.40570969,45.68366437,83115088,0,1
AAPL,2018-05-15 00:00:00+00:00,186.44,187.07,185.1,186.78,23695159,45.06249608,45.21476691,44.73861845,45.14467399,94780636,0,1
AAPL,2018-05-16 00:00:00+00:00,188.18,188.46,186,186.07,19183064,45.4830536,45.55072952,44.9561482,44.97306718,76732256,0,1
AAPL,2018-05-17 00:00:00+00:00,186.99,188.91,186.36,188,17294029,45.19543093,45.65949439,45.0431601,45.43954765,69176116,0,1
AAPL,2018-05-18 00:00:00+00:00,186.31,187.81,186.13,187.19,18297728,45.03107512,45.3936247,44.98756917,45.24377087,73190912,0,1
AAPL,2018-05-21 00:00:00+00:00,187.63,189.27,186.91,188,18400787,45.35011875,45.74650629,45.17609495,45.43954765,73603148,0,1
AAPL,2018-05-22 00:00:00+00:00,187.16,188.88,186.78,188.38,15240704,45.23651988,45.6522434,45.14467399,45.53139354,60962816,0,1
AAPL,2018-05-23 00:00:00+00:00,188.36,188.5,185.76,186.35,20058415,45.52655955,45.56039751,44.89814027,45.04074311,80233660,0,1
AAPL,2018-05-24 00:00:00+00:00,188.15,188.84,186.21,188.77,23233975,45.4758026,45.64257541,45.00690514,45.62565643,92935900,0,1
AAPL,2018-05-25 00:00:00+00:00,188.58,189.65,187.65,188.23,17460963,45.57973348,45.83835219,45.35495274,45.49513858,69843852,0,1
AAPL,2018-05-29 00:00:00+00:00,187.9,188.75,186.87,187.6,22514075,45.41537767,45.62082244,45.16642696,45.34286776,90056300,0,1
AAPL,2018-05-30 00:00:00+00:00,187.5,188,186.78,187.72,18690547,45.31869779,45.43954765,45.14467399,45.37187172,74762188,0,1
AAPL,2018-05-31 00:00:00+00:00,186.87,188.23,186.14,187.22,27482793,45.16642696,45.49513858,44.98998616,45.25102186,109931172,0,1
AAPL,2018-06-01 00:00:00+00:00,190.24,190.26,187.75,187.99,23442510,45.98095502,45.98578902,45.37912272,45.43713065,93770040,0,1
AAPL,2018-06-04 00:00:00+00:00,191.83,193.42,191.35,191.64,26266174,46.36525758,46.74956014,46.24924171,46.31933463,105064696,0,1
AAPL,2018-06-05 00:00:00+00:00,193.31,193.94,192.36,193.07,21565963,46.72297317,46.87524399,46.49335843,46.66496523,86263852,0,1
AAPL,2018-06-06 00:00:00+00:00,193.98,194.08,191.92,193.63,20933619,46.88491198,46.90908195,46.38701055,46.80031708,83734476,0,1
AAPL,2018-06-07 00:00:00+00:00,193.46,194.2,192.34,194.14,21347180,46.75922813,46.93808592,46.48852444,46.92358394,85388720,0,1
AAPL,2018-06-08 00:00:00+00:00,191.7,192,189.77,191.17,26656799,46.33383662,46.40634653,45.86735615,46.20573576,106627196,0,1
AAPL,2018-06-11 00:00:00+00:00,191.23,191.97,190.21,191.35,18308460,46.22023775,46.39909554,45.97370403,46.24924171,73233840,0,1
AAPL,2018-06-12 00:00:00+00:00,192.28,192.61,191.15,191.39,16911141,46.47402245,46.55378336,46.20090177,46.2589097,67644564,0,1
AAPL,2018-06-13 00:00:00+00:00,190.7,192.88,190.44,192.42,21638393,46.09213689,46.61904229,46.02929497,46.50786042,86553572,0,1
AAPL,2018-06-14 00:00:00+00:00,190.8,191.57,190.22,191.55,21610074,46.11630687,46.30241565,45.97612103,46.29758166,86440296,0,1
AAPL,2018-06-15 00:00:00+00:00,188.84,190.16,188.26,190.03,61719160,45.64257541,45.96161904,45.50238957,45.93019808,246876640,0,1
AAPL,2018-06-18 00:00:00+00:00,188.74,189.22,187.2,187.88,18484865,45.61840544,45.73442131,45.24618787,45.41054368,73939460,0,1
AAPL,2018-06-19 00:00:00+00:00,185.69,186.33,183.45,185.14,33578455,44.88122129,45.03590911,44.33981391,44.74828644,134313820,0,1
AAPL,2018-06-20 00:00:00+00:00,186.5,187.2,185.73,186.35,20628701,45.07699806,45.24618787,44.89088928,45.04074311,82514804,0,1
AAPL,2018-06-21 00:00:00+00:00,185.46,188.35,184.94,187.25,25711898,44.82563035,45.52414255,44.6999465,45.25827286,102847592,0,1
AAPL,2018-06-22 00:00:00+00:00,184.92,186.15,184.7,186.12,27200447,44.6951125,44.99240316,44.64193857,44.98515217,108801788,0,1
AAPL,2018-06-25 00:00:00+00:00,182.17,184.92,180.73,183.4,31663096,44.03043827,44.6951125,43.68239067,44.32772893,126652384,0,1
AAPL,2018-06-26 00:00:00+00:00,184.43,186.53,182.54,182.99,24569201,44.57667964,45.08424906,44.11986717,44.22863204,98276804,0,1
AAPL,2018-06-27 00:00:00+00:00,184.16,187.28,184.03,185.23,25285328,44.51142072,45.26552385,44.47999975,44.77003942,101141312,0,1
AAPL,2018-06-28 00:00:00+00:00,185.5,186.21,183.8,184.1,17365235,44.83529834,45.00690514,44.42440882,44.49691873,69460940,0,1
AAPL,2018-06-29 00:00:00+00:00,185.11,187.19,182.91,186.29,22737666,44.74103545,45.24377087,44.20929606,45.02624112,90950664,0,1
AAPL,2018-07-02 00:00:00+00:00,187.18,187.3,183.42,183.82,17731343,45.24135387,45.27035784,44.33256292,44.42924281,70925372,0,1
AAPL,2018-07-03 00:00:00+00:00,183.92,187.95,183.54,187.79,13954806,44.45341278,45.42746266,44.36156689,45.3887907,55819224,0,1
AAPL,2018-07-05 00:00:00+00:00,185.4,186.41,184.28,185.26,16604248,44.81112837,45.05524509,44.54042468,44.77729041,66416992,0,1
AAPL,2018-07-06 00:00:00+00:00,187.97,188.43,185.2,185.42,17485245,45.43229665,45.54347853,44.76278843,44.81596236,69940980,0,1
AAPL,2018-07-09 00:00:00+00:00,190.58,190.68,189.3,189.5,19756634,46.06313293,46.0873029,45.75375728,45.80209723,79026536,0,1
AAPL,2018-07-10 00:00:00+00:00,190.35,191.28,190.18,190.71,15939149,46.00754199,46.23232273,45.96645304,46.09455389,63756596,0,1
AAPL,2018-07-11 00:00:00+00:00,187.88,189.78,187.61,188.5,18831470,45.41054368,45.86977315,45.34528475,45.56039751,75325880,0,1
AAPL,2018-07-12 00:00:00+00:00,191.03,191.41,189.31,189.53,18041131,46.1718978,46.2637437,45.75617428,45.80934822,72164524,0,1
AAPL,2018-07-13 00:00:00+00:00,191.33,191.84,190.9,191.08,12519792,46.24440772,46.36767458,46.14047684,46.18398279,50079168,0,1
AAPL,2018-07-16 00:00:00+00:00,190.91,192.65,190.42,191.52,15043110,46.14289384,46.56345135,46.02446097,46.29033067,60172440,0,1
AAPL,2018-07-17 00:00:00+00:00,191.45,191.87,189.2,189.75,15534523,46.27341169,46.37492557,45.72958731,45.86252216,62138092,0,1
AAPL,2018-07-18 00:00:00+00:00,190.4,191.8,189.93,191.78,16393381,46.01962698,46.35800659,45.90602811,46.35317259,65573524,0,1
AAPL,2018-07-19 00:00:00+00:00,191.88,192.55,189.69,189.69,20286752,46.37734257,46.53928138,45.84802018,45.84802018,81147008,0,1
AAPL,2018-07-20 00:00:00+00:00,191.44,192.43,190.17,191.78,20706042,46.27099469,46.51027741,45.96403604,46.35317259,82824168,0,1
AAPL,2018-07-23 00:00:00+00:00,191.61,191.96,189.56,190.68,15989365,46.31208364,46.39667854,45.81659921,46.0873029,63957460,0,1
AAPL,2018-07-24 00:00:00+00:00,193,193.66,192.05,192.45,18697898,46.64804625,46.80756807,46.41843152,46.51511141,74791592,0,1
AAPL,2018-07-25 00:00:00+00:00,194.82,194.85,192.43,193.06,16826483,47.08793975,47.09519074,46.51027741,46.66254824,67305932,0,1
AAPL,2018-07-26 00:00:00+00:00,194.21,195.96,193.61,194.61,19075964,46.94050292,47.36347743,46.79548308,47.03718281,76303856,0,1
AAPL,2018-07-27 00:00:00+00:00,190.98,195.19,190.1,194.99,24023972,46.15981282,47.17736864,45.94711706,47.1290287,96095888,0,1
AAPL,2018-07-30 00:00:00+00:00,189.91,192.2,189.07,191.9,21029535,45.90119411,46.45468648,45.69816635,46.38217656,84118140,0,1
AAPL,2018-07-31 00:00:00+00:00,190.29,192.14,189.34,190.3,39373038,45.99304001,46.44018449,45.76342527,45.99545701,157492152,0,1
AAPL,2018-08-01 00:00:00+00:00,201.5,201.76,197.31,199.13,67935716,48.70249389,48.76533581,47.68977205,48.12966555,271742864,0,1
AAPL,2018-08-02 00:00:00+00:00,207.39,208.38,200.35,200.58,62404012,50.12610525,50.36538797,48.42453921,48.48013014,249616048,0,1
AAPL,2018-08-03 00:00:00+00:00,207.99,208.74,205.48,207.03,33447396,50.27112508,50.45239987,49.66445878,50.03909335,133789584,0,1
AAPL,2018-08-06 00:00:00+00:00,209.07,209.25,207.07,208,25425387,50.53216078,50.57566673,50.04876134,50.27354208,101701548,0,1
AAPL,2018-08-07 00:00:00+00:00,207.11,209.5,206.76,209.32,25587387,50.05842932,50.63609166,49.97383442,50.59258571,102349548,0,1
AAPL,2018-08-08 00:00:00+00:00,207.25,207.81,204.52,206.05,22525487,50.09226729,50.22761913,49.43242705,49.80222762,90101948,0,1
AAPL,2018-08-09 00:00:00+00:00,208.88,209.78,207.2,207.28,23492626,50.48623783,50.70376758,50.0801823,50.09951828,93970504,0,1
AAPL,2018-08-10 00:00:00+00:00,207.53,209.1,206.67,207.36,24611202,50.336384,50.71718737,50.12779108,50.29515052,98444808,0.73,1
AAPL,2018-08-13 00:00:00+00:00,208.87,210.95,207.7,207.7,25890880,50.66140089,51.16590472,50.37761749,50.37761749,103563520,0,1
AAPL,2018-08-14 00:00:00+00:00,209.75,210.56,208.26,210.16,20748010,50.87484482,51.07131025,50.51344544,50.97429028,82992040,0,1
AAPL,2018-08-15 00:00:00+00:00,210.24,210.74,208.33,209.22,28807564,50.99369428,51.11496923,50.53042394,50.74629336,115230256,0,1
AAPL,2018-08-16 00:00:00+00:00,213.32,213.81,211.47,211.75,28500367,51.74074802,51.85959747,51.29203067,51.35994465,114001468,0,1
AAPL,2018-08-17 00:00:00+00:00,217.58,217.95,213.16,213.44,35426997,52.77401066,52.86375413,51.70194003,51.76985401,141707988,0,1
AAPL,2018-08-20 00:00:00+00:00,215.46,219.18,215.11,218.1,30287695,52.25980484,53.16209052,52.17491237,52.90013661,121150780,0,1
AAPL,2018-08-21 00:00:00+00:00,215.04,217.19,214.03,216.8,26159755,52.15793387,52.67941619,51.91295846,52.58482172,104639020,0,1
AAPL,2018-08-22 00:00:00+00:00,215.05,216.36,213.84,214.1,19018131,52.16035937,52.47809976,51.86687397,51.92993695,76072524,0,1
AAPL,2018-08-23 00:00:00+00:00,215.49,217.05,214.6,214.65,18883224,52.26708133,52.6454592,52.05121191,52.0633394,75532896,0,1
AAPL,2018-08-24 00:00:00+00:00,216.16,216.9,215.11,216.6,18476356,52.42958978,52.60907671,52.17491237,52.53631174,73905424,0,1
AAPL,2018-08-27 00:00:00+00:00,217.94,218.74,216.33,217.15,20525117,52.86132863,53.05536856,52.47082326,52.66971419,82100468,0,1
AAPL,2018-08-28 00:00:00+00:00,219.7,220.54,218.92,219.01,22776766,53.28821648,53.49195841,53.09902754,53.12085704,91107064,0,1
AAPL,2018-08-29 00:00:00+00:00,222.98,223.49,219.41,220.15,27254804,54.0837802,54.20748066,53.217877,53.39736394,109019216,0,1
AAPL,2018-08-30 00:00:00+00:00,225.03,228.26,222.4,223.25,48793824,54.58100753,55.36444376,53.94310125,54.14926868,195175296,0,1
AAPL,2018-08-31 00:00:00+00:00,227.63,228.87,226,226.51,43340134,55.21163731,55.51239921,54.81628095,54.9399814,173360536,0,1
AAPL,2018-09-04 00:00:00+00:00,228.36,229.18,226.63,228.41,27390132,55.38869875,55.58758968,54.96908739,55.40082624,109560528,0,1
AAPL,2018-09-05 00:00:00+00:00,226.87,229.67,225.1,228.99,33332960,55.02729937,55.70643914,54.59798602,55.5415052,133331840,0,1
AAPL,2018-09-06 00:00:00+00:00,223.1,227.35,221.3,226.23,34289976,54.11288619,55.14372333,53.67629634,54.87206743,137159904,0,1
AAPL,2018-09-07 00:00:00+00:00,221.3,225.37,220.71,221.85,37619810,53.67629634,54.6634745,53.53319189,53.8096988,150479240,0,1
AAPL,2018-09-10 00:00:00+00:00,218.33,221.85,216.47,220.95,39516453,52.95592309,53.8096988,52.50478025,53.59140387,158065812,0,1
AAPL,2018-09-11 00:00:00+00:00,223.85,224.3,216.56,218.01,35749049,54.29479863,54.40394609,52.52660974,52.87830712,142996196,0,1
AAPL,2018-09-12 00:00:00+00:00,221.07,225,219.84,224.94,49278740,53.62050986,54.57373103,53.32217347,54.55917804,197114960,0,1
AAPL,2018-09-13 00:00:00+00:00,226.41,228.35,222.57,223.52,41706377,54.91572641,55.38627325,53.98433474,54.21475716,166825508,0,1
AAPL,2018-09-14 00:00:00+00:00,223.84,226.84,222.52,225.75,31999289,54.29237313,55.02002288,53.97220724,54.75564347,127997156,0,1
AAPL,2018-09-17 00:00:00+00:00,217.88,222.95,217.27,222.15,37195133,52.84677563,54.0765037,52.69882018,53.88246377,148780532,0,1
AAPL,2018-09-18 00:00:00+00:00,218.24,221.85,217.12,217.79,31571712,52.9340936,53.8096988,52.6624377,52.82494614,126286848,0,1
AAPL,2018-09-19 00:00:00+00:00,218.37,219.62,215.3,218.5,27123833,52.96562509,53.26881249,52.22099685,52.99715658,108495332,0,1
AAPL,2018-09-20 00:00:00+00:00,220.03,222.28,219.15,220.24,26608794,53.36825795,53.91399526,53.15481402,53.41919343,106435176,0,1
AAPL,2018-09-21 00:00:00+00:00,217.66,221.36,217.29,220.78,96246748,52.79341465,53.69084934,52.70367118,53.55017039,384986992,0,1
AAPL,2018-09-24 00:00:00+00:00,220.79,221.26,216.63,216.82,27693358,53.55259589,53.66659435,52.54358824,52.58967272,110773432,0,1
AAPL,2018-09-25 00:00:00+00:00,222.19,222.82,219.7,219.75,24554379,53.89216577,54.04497222,53.28821648,53.30034397,98217516,0,1
AAPL,2018-09-26 00:00:00+00:00,220.42,223.75,219.76,221,23984706,53.46285242,54.27054364,53.30276947,53.60353137,95938824,0,1
AAPL,2018-09-27 00:00:00+00:00,224.95,226.44,223.54,223.82,30181227,54.56160354,54.92300291,54.21960815,54.28752213,120724908,0,1
AAPL,2018-09-28 00:00:00+00:00,225.74,225.84,224.02,224.79,22929364,54.75321797,54.77747296,54.33603211,54.52279555,91717456,0,1
AAPL,2018-10-01 00:00:00+00:00,227.26,229.42,226.35,227.95,23600802,55.12189384,55.64580166,54.90117342,55.28925328,94403208,0,1
AAPL,2018-10-02 00:00:00+00:00,229.28,230,226.63,227.25,24788170,55.61184467,55.78648061,54.96908739,55.11946834,99152680,0,1
AAPL,2018-10-03 00:00:00+00:00,232.07,233.47,229.78,230.05,28654799,56.28855894,56.62812882,55.73311963,55.79860811,114619196,0,1
AAPL,2018-10-04 00:00:00+00:00,227.99,232.35,226.73,230.78,32042000,55.29895528,56.35647291,54.99334239,55.97566954,128168000,0,1
AAPL,2018-10-05 00:00:00+00:00,224.29,228.41,220.58,227.96,33580463,54.40152059,55.40082624,53.5016604,55.29167878,134321852,0,1
AAPL,2018-10-08 00:00:00+00:00,223.77,224.8,220.2,222.21,29663923,54.27539464,54.52522105,53.40949144,53.89701677,118655692,0,1
AAPL,2018-10-09 00:00:00+00:00,226.87,227.27,222.25,223.64,26891029,55.02729937,55.12431934,53.90671876,54.24386315,107564116,0,1
AAPL,2018-10-10 00:00:00+00:00,216.36,226.35,216.05,225.46,41990554,52.47809976,54.90117342,52.40290929,54.68530399,167962216,0,1
AAPL,2018-10-11 00:00:00+00:00,214.45,219.5,212.32,214.52,53124392,52.01482942,53.2397065,51.4981981,52.03180792,212497568,0,1
AAPL,2018-10-12 00:00:00+00:00,222.11,222.88,216.84,220.42,40337851,53.87276178,54.05952521,52.59452372,53.46285242,161351404,0,1
AAPL,2018-10-15 00:00:00+00:00,217.36,221.83,217.27,221.16,30791007,52.72064968,53.8048478,52.69882018,53.64233936,123164028,0,1
AAPL,2018-10-16 00:00:00+00:00,222.15,222.99,216.76,218.93,29183963,53.88246377,54.0862057,52.57511973,53.10145304,116735852,0,1
AAPL,2018-10-17 00:00:00+00:00,221.19,222.64,219.34,222.3,22885397,53.64961585,54.00131323,53.20089851,53.91884626,91541588,0,1
AAPL,2018-10-18 00:00:00+00:00,216.02,219.74,213,217.86,32581315,52.39563279,53.29791848,51.66313204,52.84192463,130325260,0,1
AAPL,2018-10-19 00:00:00+00:00,219.31,221.26,217.43,218.06,33078726,53.19362201,53.66659435,52.73762817,52.89043462,132314904,0,1
AAPL,2018-10-22 00:00:00+00:00,220.65,223.36,218.94,219.79,28792082,53.5186389,54.17594917,53.10387854,53.31004597,115168328,0,1
AAPL,2018-10-23 00:00:00+00:00,222.73,223.25,214.7,215.83,38767846,54.02314272,54.14926868,52.0754669,52.3495483,155071384,0,1
AAPL,2018-10-24 00:00:00+00:00,215.09,224.23,214.54,222.6,40925163,52.17006137,54.3869676,52.03665891,53.99161123,163700652,0,1
AAPL,2018-10-25 00:00:00+00:00,219.8,221.38,216.75,217.71,29855768,53.31247147,53.69570034,52.57269423,52.80554215,119423072,0,1
AAPL,2018-10-26 00:00:00+00:00,216.3,220.19,212.67,215.9,47258375,52.46354677,53.40706594,51.58309057,52.3665268,189033500,0,1
AAPL,2018-10-29 00:00:00+00:00,212.24,219.69,206.09,219.19,45935520,51.47879411,53.28579098,49.98711213,53.16451602,183742080,0,1
AAPL,2018-10-30 00:00:00+00:00,213.3,215.18,209.27,211.15,36659990,51.73589702,52.19189086,50.75842086,51.2144147,146639960,0,1
AAPL,2018-10-31 00:00:00+00:00,218.86,220.45,216.62,216.88,38358933,53.08447455,53.47012892,52.54116274,52.60422572,153435732,0,1
AAPL,2018-11-01 00:00:00+00:00,222.22,222.36,216.81,219.05,58323180,53.89944227,53.93339925,52.58724722,53.13055903,233292720,0,1
AAPL,2018-11-02 00:00:00+00:00,207.48,213.65,205.43,209.55,91328654,50.32425651,51.82078949,49.82702918,50.82633483,365314616,0,1
AAPL,2018-11-05 00:00:00+00:00,201.59,204.39,198.17,204.3,66163669,48.89563751,49.57477727,48.06611679,49.55294778,264654676,0,1
AAPL,2018-11-06 00:00:00+00:00,203.77,204.72,201.69,201.92,31882881,49.42439632,49.65481874,48.9198925,48.97567898,127531524,0,1
AAPL,2018-11-07 00:00:00+00:00,209.95,210.06,204.13,205.97,33424434,50.9233548,50.95003529,49.51171429,49.95800614,133697736,0,1
AAPL,2018-11-08 00:00:00+00:00,208.49,210.12,206.75,209.98,25362636,50.74629336,51.14303401,50.3227788,51.10895813,101450544,0.73,1
AAPL,2018-11-09 00:00:00+00:00,204.47,206.01,202.25,205.55,34365750,49.76782869,50.14266342,49.22748253,50.0306998,137463000,0,1
AAPL,2018-11-12 00:00:00+00:00,194.17,199.85,193.79,199,51135518,47.26081722,48.64332452,47.16832553,48.43643522,204542072,0,1
AAPL,2018-11-13 00:00:00+00:00,192.23,197.18,191.45,191.63,46882936,46.78862283,47.99344873,46.59877147,46.64258332,187531744,0,1
AAPL,2018-11-14 00:00:00+00:00,186.8,194.48,185.93,193.9,60800957,45.46696532,47.33627096,45.25520804,47.19509944,243203828,0,1
AAPL,2018-11-15 00:00:00+00:00,191.41,191.97,186.9,188.39,46478801,46.5890355,46.72533904,45.49130524,45.85397001,185915204,0,1
AAPL,2018-11-16 00:00:00+00:00,193.53,194.97,189.46,190.5,36928253,47.10504175,47.45553656,46.11440712,46.36754226,147713012,0,1
AAPL,2018-11-19 00:00:00+00:00,185.86,190.7,184.99,190,41920872,45.2381701,46.41622209,45.02641282,46.24584267,167683488,0,1
AAPL,2018-11-20 00:00:00+00:00,176.98,181.47,175.51,178.37,67825247,43.07678545,44.16964774,42.71898867,43.4151103,271300988,0,1
AAPL,2018-11-21 00:00:00+00:00,176.78,180.27,176.55,179.73,31124210,43.02810562,43.87756873,42.97212381,43.74613318,124496840,0,1
AAPL,2018-11-23 00:00:00+00:00,172.29,176.595,172.1,174.94,23623972,41.93524334,42.98307677,41.88899749,42.58025114,94495888,0,1
AAPL,2018-11-26 00:00:00+00:00,174.62,174.95,170.26,174.24,44998520,42.50236341,42.58268513,41.44114302,42.40987172,179994080,0,1
AAPL,2018-11-27 00:00:00+00:00,174.24,174.77,170.88,171.51,41387377,42.40987172,42.53887328,41.5920505,41.74539198,165549508,0,1
